query_gene_id	subject_gene_id	percent_identity	alignment_length	forward_bitscore	forward_evalue
BW25113_RS13570	b2599	100.000	1158	2139.00	0.00e+00
BW25113_RS13575	b2600	100.000	1119	2067.00	0.00e+00
BW25113_RS13580	b2601	100.000	1068	1973.00	0.00e+00
BW25113_RS13585	b2602	100.000	363	671.00	0.00e+00
BW25113_RS13590	b2603	100.000	516	953.00	0.00e+00
BW25113_RS13595	b2604	100.000	1224	2261.00	0.00e+00
BW25113_RS13600	b2605	100.000	480	887.00	0.00e+00
BW25113_RS13605	b2606	100.000	345	638.00	0.00e+00
BW25113_RS13610	b2607	100.000	765	1413.00	0.00e+00
BW25113_RS13615	b2608	100.000	546	1009.00	0.00e+00
BW25113_RS13620	b2609	100.000	246	455.00	7.21e-129
BW25113_RS13625	b2610	100.000	1359	2510.00	0.00e+00
BW25113_RS13630	b2611	100.000	789	1458.00	0.00e+00
BW25113_RS13635	b4461	100.000	1284	2372.00	0.00e+00
BW25113_RS13640	b2614	100.000	591	1092.00	0.00e+00
BW25113_RS13650	b2615	100.000	876	1618.00	0.00e+00
BW25113_RS13655	b2616	100.000	1659	3064.00	0.00e+00
BW25113_RS13660	b2617	100.000	339	627.00	2.04e-180
BW25113_RS13665	b2618	100.000	288	532.00	3.84e-152
BW25113_RS13670	b2619	100.000	435	804.00	0.00e+00
BW25113_RS13675	b2620	100.000	480	887.00	0.00e+00
BW25113_RS13680	b2622	100.000	1239	2289.00	0.00e+00
BW25113_RS13685	b2623	100.000	954	1762.00	0.00e+00
BW25113_RS13690	b2624	100.000	210	388.00	6.23e-109
BW25113_RS13695	b2625	100.000	1407	2599.00	0.00e+00
BW25113_RS13700	b2626	100.000	624	1153.00	0.00e+00
BW25113_RS13705	b2627	100.000	2187	4039.00	0.00e+00
BW25113_RS13710	b2628	100.000	1614	2981.00	0.00e+00
BW25113_RS13715	b2629	100.000	261	483.00	3.53e-137
BW25113_RS13720	b2630	100.000	1071	1978.00	0.00e+00
BW25113_RS13725	b2631	100.000	369	682.00	0.00e+00
BW25113_RS13730	b2632	100.000	861	1591.00	0.00e+00
BW25113_RS13735	b2633	100.000	819	1513.00	0.00e+00
BW25113_RS13740	b2634	100.000	699	1291.00	0.00e+00
BW25113_RS13745	b2635	100.000	234	433.00	3.20e-122
BW25113_RS13750	b2636	100.000	441	815.00	0.00e+00
BW25113_RS13755	b2637	100.000	465	859.00	0.00e+00
BW25113_RS26200	b2638	100.000	150	278.00	9.69e-76
BW25113_RS13770	b2642	100.000	1701	3142.00	0.00e+00
BW25113_RS13775	b2643	100.000	456	843.00	0.00e+00
BW25113_RS13780	b2644	100.000	480	887.00	0.00e+00
BW25113_RS24195	b4548	100.000	198	366.00	2.75e-102
BW25113_RS13785	b2645	100.000	315	582.00	4.14e-167
BW25113_RS13790	b2646	100.000	327	604.00	9.20e-174
BW25113_RS23130	b2647	100.000	4578	8455.00	0.00e+00
BW25113_RS25705	b2649	100.000	789	1458.00	0.00e+00
BW25113_RS13845	b2659	100.000	975	1801.00	0.00e+00
BW25113_RS13850	b2660	100.000	1266	2338.00	0.00e+00
BW25113_RS13855	b2661	100.000	1446	2671.00	0.00e+00
BW25113_RS13860	b2662	100.000	1278	2361.00	0.00e+00
BW25113_RS13865	b2663	100.000	1398	2582.00	0.00e+00
BW25113_RS13870	b2664	100.000	660	1219.00	0.00e+00
BW25113_RS13875	b2665	100.000	447	826.00	0.00e+00
BW25113_RS13880	b2666	100.000	156	289.00	4.68e-79
BW25113_RS13885	b2667	100.000	297	549.00	3.94e-157
BW25113_RS13890	b2668	100.000	522	965.00	0.00e+00
BW25113_RS13895	b2669	100.000	402	743.00	0.00e+00
BW25113_RS13900	b2670	100.000	447	826.00	0.00e+00
BW25113_RS13905	b2671	100.000	342	632.00	0.00e+00
BW25113_RS13910	b2672	100.000	327	604.00	9.20e-174
BW25113_RS13915	b2673	100.000	243	449.00	3.31e-127
BW25113_RS13920	b2674	100.000	408	754.00	0.00e+00
BW25113_RS13925	b2675	100.000	2142	3956.00	0.00e+00
BW25113_RS13930	b2676	100.000	957	1768.00	0.00e+00
BW25113_RS13935	b2677	100.000	1200	2217.00	0.00e+00
BW25113_RS13940	b2678	100.000	1062	1962.00	0.00e+00
BW25113_RS13945	b2679	100.000	990	1829.00	0.00e+00
BW25113_RS13955	b2682	100.000	735	1358.00	0.00e+00
BW25113_RS13960	b2683	100.000	333	616.00	4.33e-177
BW25113_RS13965	b2684	100.000	528	976.00	0.00e+00
BW25113_RS13970	b2685	100.000	1170	2161.00	0.00e+00
BW25113_RS13975	b2686	100.000	1536	2837.00	0.00e+00
BW25113_RS13980	b2687	100.000	513	948.00	0.00e+00
BW25113_RS13985	b2688	100.000	1554	2870.00	0.00e+00
BW25113_RS13990	b2689	100.000	426	787.00	0.00e+00
BW25113_RS13995	b2690	100.000	564	1042.00	0.00e+00
BW25113_RS14030	b2696	100.000	183	339.00	5.49e-94
BW25113_RS14035	b2697	100.000	2628	4854.00	0.00e+00
BW25113_RS14045	b2698	100.000	498	920.00	0.00e+00
BW25113_RS14050	b2699	100.000	1059	1956.00	0.00e+00
BW25113_RS14055	b2700	100.000	495	915.00	0.00e+00
BW25113_RS14060	b2701	100.000	1083	2001.00	0.00e+00
BW25113_RS14065	b2702	100.000	561	1037.00	0.00e+00
BW25113_RS14070	b2703	100.000	957	1768.00	0.00e+00
BW25113_RS14075	b2704	100.000	369	682.00	0.00e+00
BW25113_RS14080	b2705	100.000	777	1435.00	0.00e+00
BW25113_RS14085	b2706	100.000	357	660.00	0.00e+00
BW25113_RS14090	b2707	100.000	771	1424.00	0.00e+00
BW25113_RS14095	b2708	100.000	963	1779.00	0.00e+00
BW25113_RS14100	b2709	100.000	1512	2793.00	0.00e+00
BW25113_RS14105	b2710	100.000	1437	2654.00	0.00e+00
BW25113_RS14110	b2711	100.000	1131	2089.00	0.00e+00
BW25113_RS14115	b2712	100.000	2250	4156.00	0.00e+00
BW25113_RS14120	b2713	100.000	525	970.00	0.00e+00
BW25113_RS14125	b2714	100.000	1008	1862.00	0.00e+00
BW25113_RS14130	b2715	100.000	1455	2687.00	0.00e+00
BW25113_RS14135	b2716	100.000	1422	2627.00	0.00e+00
BW25113_RS14140	b2717	100.000	468	865.00	0.00e+00
BW25113_RS14145	b2718	100.000	408	754.00	0.00e+00
BW25113_RS14150	b2719	99.869	765	1408.00	0.00e+00
BW25113_RS14155	b2720	100.000	540	998.00	0.00e+00
BW25113_RS14160	b2721	100.000	1707	3153.00	0.00e+00
BW25113_RS14165	b2722	100.000	921	1701.00	0.00e+00
BW25113_RS14170	b2723	100.000	1824	3369.00	0.00e+00
BW25113_RS14175	b2724	100.000	609	1125.00	0.00e+00
BW25113_RS14185	b2725	100.000	459	848.00	0.00e+00
BW25113_RS14190	b2726	100.000	348	643.00	0.00e+00
BW25113_RS14195	b2727	100.000	870	1607.00	0.00e+00
BW25113_RS14200	b2728	100.000	270	499.00	3.63e-142
BW25113_RS14205	b2729	100.000	1119	2067.00	0.00e+00
BW25113_RS14210	b2730	100.000	1008	1862.00	0.00e+00
BW25113_RS14215	b2731	100.000	2076	3834.00	0.00e+00
BW25113_RS14220	b2732	100.000	351	649.00	0.00e+00
BW25113_RS14225	b2733	100.000	2559	4726.00	0.00e+00
BW25113_RS14230	b2734	100.000	654	1208.00	0.00e+00
BW25113_RS14235	b2735	100.000	765	1413.00	0.00e+00
BW25113_RS14240	b2736	100.000	906	1674.00	0.00e+00
BW25113_RS14245	b2737	100.000	1164	2150.00	0.00e+00
BW25113_RS14250	b2738	100.000	636	1175.00	0.00e+00
BW25113_RS14255	b2739	100.000	774	1430.00	0.00e+00
BW25113_RS14260	b2740	100.000	1362	2516.00	0.00e+00
BW25113_RS14265	b2741	100.000	990	1829.00	0.00e+00
BW25113_RS14270	b2742	100.000	1092	2017.00	0.00e+00
BW25113_RS14275	b2743	100.000	624	1153.00	0.00e+00
BW25113_RS14280	b2744	100.000	759	1402.00	0.00e+00
BW25113_RS14285	b2745	100.000	1047	1934.00	0.00e+00
BW25113_RS14290	b2746	100.000	477	881.00	0.00e+00
BW25113_RS14295	b2747	100.000	708	1308.00	0.00e+00
BW25113_RS14300	b2748	100.000	309	571.00	8.78e-164
BW25113_RS14305	b2749	100.000	321	593.00	1.95e-170
BW25113_RS14310	b2750	100.000	603	1114.00	0.00e+00
BW25113_RS14315	b2751	100.000	1425	2632.00	0.00e+00
BW25113_RS14320	b2752	100.000	906	1674.00	0.00e+00
BW25113_RS14325	b2753	100.000	1035	1912.00	0.00e+00
BW25113_RS14330	b2754	100.000	282	521.00	8.13e-149
BW25113_RS14335	b2755	100.000	915	1690.00	0.00e+00
BW25113_RS14340	b2756	100.000	597	1103.00	0.00e+00
BW25113_RS14345	b2757	100.000	672	1242.00	0.00e+00
BW25113_RS14350	b2758	100.000	1089	2012.00	0.00e+00
BW25113_RS14355	b2759	100.000	480	887.00	0.00e+00
BW25113_RS14360	b2760	100.000	1506	2782.00	0.00e+00
BW25113_RS14365	b2761	100.000	2664	4920.00	0.00e+00
BW25113_RS14370	b2762	100.000	732	1352.00	0.00e+00
BW25113_RS14375	b2763	100.000	1710	3158.00	0.00e+00
BW25113_RS14380	b2764	100.000	1797	3319.00	0.00e+00
BW25113_RS14385	b2765	100.000	360	665.00	0.00e+00
BW25113_RS14390	b2766	100.000	1269	2344.00	0.00e+00
BW25113_RS14395	b2767	100.000	258	477.00	1.62e-135
BW25113_RS14400	b2768	100.000	573	1059.00	0.00e+00
BW25113_RS14405	b2769	100.000	858	1585.00	0.00e+00
BW25113_RS14410	b2770	100.000	777	1435.00	0.00e+00
BW25113_RS14415	b2771	100.000	1335	2466.00	0.00e+00
BW25113_RS14420	b4463	100.000	1452	2682.00	0.00e+00
BW25113_RS14425	b2774	100.000	783	1447.00	0.00e+00
BW25113_RS14430	b2775	100.000	1275	2355.00	0.00e+00
BW25113_RS14435	b2776	100.000	1476	2726.00	0.00e+00
BW25113_RS14440	b2777	100.000	669	1236.00	0.00e+00
BW25113_RS14445	b4682	100.000	138	255.00	4.12e-69
BW25113_RS14450	b2778	100.000	870	1607.00	0.00e+00
BW25113_RS14455	b2779	100.000	1296	2394.00	0.00e+00
BW25113_RS14460	b2780	100.000	1635	3020.00	0.00e+00
BW25113_RS14465	b2781	100.000	789	1458.00	0.00e+00
BW25113_RS14470	b2782	100.000	333	616.00	4.33e-177
BW25113_RS14475	b2783	100.000	246	455.00	7.21e-129
BW25113_RS14480	b2784	100.000	2232	4122.00	0.00e+00
BW25113_RS14485	b2785	100.000	1299	2399.00	0.00e+00
BW25113_RS14490	b2786	100.000	2754	5086.00	0.00e+00
BW25113_RS14495	b2787	100.000	1338	2471.00	0.00e+00
BW25113_RS14500	b2788	100.000	1338	2471.00	0.00e+00
BW25113_RS14505	b2789	100.000	1350	2494.00	0.00e+00
BW25113_RS14510	b2790	100.000	447	826.00	0.00e+00
BW25113_RS14515	b2791	100.000	780	1441.00	0.00e+00
BW25113_RS14520	b2792	100.000	327	604.00	9.20e-174
BW25113_RS14530	b2793	100.000	543	1003.00	0.00e+00
BW25113_RS14535	b2794	100.000	846	1563.00	0.00e+00
BW25113_RS14540	b2795	100.000	1362	2516.00	0.00e+00
BW25113_RS14545	b2796	100.000	1287	2377.00	0.00e+00
BW25113_RS14550	b2797	100.000	1365	2521.00	0.00e+00
BW25113_RS14555	b2798	100.000	753	1391.00	0.00e+00
BW25113_RS14560	b2799	100.000	1146	2117.00	0.00e+00
BW25113_RS14565	b2800	100.000	645	1192.00	0.00e+00
BW25113_RS14570	b2801	100.000	1314	2427.00	0.00e+00
BW25113_RS14575	b2802	100.000	1773	3275.00	0.00e+00
BW25113_RS14580	b2803	100.000	1416	2615.00	0.00e+00
BW25113_RS14585	b2804	100.000	420	776.00	0.00e+00
BW25113_RS14590	b2805	100.000	729	1347.00	0.00e+00
BW25113_RS14595	b2806	100.000	1098	2028.00	0.00e+00
BW25113_RS14600	b2807	100.000	393	726.00	0.00e+00
BW25113_RS14605	b2808	100.000	915	1690.00	0.00e+00
BW25113_RS14610	b2809	100.000	225	416.00	3.08e-117
BW25113_RS14615	b2810	100.000	1203	2222.00	0.00e+00
BW25113_RS14620	b2811	100.000	441	815.00	0.00e+00
BW25113_RS14625	b2812	100.000	804	1485.00	0.00e+00
BW25113_RS14630	b2813	100.000	1095	2023.00	0.00e+00
BW25113_RS14650	b2817	100.000	1251	2311.00	0.00e+00
BW25113_RS14655	b2818	100.000	1329	2455.00	0.00e+00
BW25113_RS14660	b2819	100.000	1824	3369.00	0.00e+00
BW25113_RS14665	b2820	100.000	3540	6538.00	0.00e+00
BW25113_RS14670	b2821	100.000	2886	5330.00	0.00e+00
BW25113_RS14675	b2822	100.000	3366	6216.00	0.00e+00
BW25113_RS14680	b2823	100.000	321	593.00	1.95e-170
BW25113_RS14685	b2824	100.000	405	749.00	0.00e+00
BW25113_RS14690	b2825	100.000	561	1037.00	0.00e+00
BW25113_RS14695	b2826	100.000	468	865.00	0.00e+00
BW25113_RS14700	b2827	100.000	792	1463.00	0.00e+00
BW25113_RS14705	b2828	100.000	873	1613.00	0.00e+00
BW25113_RS14710	b2829	100.000	2244	4145.00	0.00e+00
BW25113_RS14715	b2830	100.000	528	976.00	0.00e+00
BW25113_RS26390	b4610	100.000	144	267.00	2.00e-72
BW25113_RS14730	b2831	100.000	687	1269.00	0.00e+00
BW25113_RS14735	b2832	100.000	711	1314.00	0.00e+00
BW25113_RS14740	b2833	100.000	216	399.00	2.97e-112
BW25113_RS14745	b2834	100.000	1038	1917.00	0.00e+00
BW25113_RS14750	b2835	100.000	1191	2200.00	0.00e+00
BW25113_RS14755	b2836	100.000	2157	3984.00	0.00e+00
BW25113_RS14760	b2837	100.000	1029	1901.00	0.00e+00
BW25113_RS14765	b2838	100.000	1260	2327.00	0.00e+00
BW25113_RS14770	b2839	100.000	933	1724.00	0.00e+00
BW25113_RS14775	b2840	100.000	690	1275.00	0.00e+00
BW25113_RS14780	b2841	100.000	1416	2615.00	0.00e+00
BW25113_RS14785	b2842	100.000	759	1402.00	0.00e+00
BW25113_RS14790	b2843	100.000	834	1541.00	0.00e+00
BW25113_RS14795	b2844	100.000	1179	2178.00	0.00e+00
BW25113_RS14800	b2845	100.000	1227	2266.00	0.00e+00
BW25113_RS14805	b2846	100.000	630	1164.00	0.00e+00
BW25113_RS14810	b2847	100.000	807	1491.00	0.00e+00
BW25113_RS14815	b2848	100.000	480	887.00	0.00e+00
BW25113_RS25245	b4683	100.000	78	145.00	4.66e-36
BW25113_RS14820	b2849	100.000	423	782.00	0.00e+00
BW25113_RS14830	b2851	100.000	489	904.00	0.00e+00
BW25113_RS14835	b2852	100.000	1374	2538.00	0.00e+00
BW25113_RS14840	b2853	100.000	216	399.00	2.97e-112
BW25113_RS14890	b2863	100.000	792	1463.00	0.00e+00
BW25113_RS14900	b2865	100.000	753	1391.00	0.00e+00
BW25113_RS14905	b2866	100.000	2256	4167.00	0.00e+00
BW25113_RS14910	b2867	100.000	876	1618.00	0.00e+00
BW25113_RS14915	b2868	100.000	477	881.00	0.00e+00
BW25113_RS14920	b2869	100.000	1776	3280.00	0.00e+00
BW25113_RS14925	b2870	100.000	1185	2189.00	0.00e+00
BW25113_RS14930	b2871	100.000	1194	2206.00	0.00e+00
BW25113_RS14935	b2872	100.000	1209	2233.00	0.00e+00
BW25113_RS14940	b2873	100.000	1383	2555.00	0.00e+00
BW25113_RS14945	b2874	100.000	930	1718.00	0.00e+00
BW25113_RS14950	b2875	100.000	1623	2998.00	0.00e+00
BW25113_RS14955	b2876	100.000	768	1419.00	0.00e+00
BW25113_RS14960	b2877	100.000	576	1064.00	0.00e+00
BW25113_RS14965	b2878	100.000	3096	5718.00	0.00e+00
BW25113_RS14970	b2879	100.000	1326	2449.00	0.00e+00
BW25113_RS14975	b2880	100.000	777	1435.00	0.00e+00
BW25113_RS14980	b2881	100.000	2868	5297.00	0.00e+00
BW25113_RS14985	b2882	100.000	1398	2582.00	0.00e+00
BW25113_RS14990	b2883	100.000	1314	2427.00	0.00e+00
BW25113_RS14995	b4464	100.000	1365	2521.00	0.00e+00
BW25113_RS15000	b2886	100.000	486	898.00	0.00e+00
BW25113_RS15005	b2887	100.000	1917	3541.00	0.00e+00
BW25113_RS15015	b2888	100.000	1446	2671.00	0.00e+00
BW25113_RS15020	b4684	100.000	123	228.00	7.84e-61
BW25113_RS25740	b4753	100.000	69	128.00	3.98e-31
BW25113_RS15025	b2889	100.000	546	1009.00	0.00e+00
BW25113_RS15030	b2890	100.000	1515	2798.00	0.00e+00
BW25113_RS15035	b2891	100.000	1095	2023.00	0.00e+00
BW25113_RS15040	b2892	100.000	1731	3197.00	0.00e+00
BW25113_RS15045	b2893	100.000	708	1308.00	0.00e+00
BW25113_RS15050	b2894	100.000	894	1652.00	0.00e+00
BW25113_RS15055	b2895	100.000	519	959.00	0.00e+00
BW25113_RS15060	b2896	100.000	405	749.00	0.00e+00
BW25113_RS15065	b2897	100.000	264	488.00	7.68e-139
BW25113_RS15070	b2898	100.000	978	1807.00	0.00e+00
BW25113_RS15075	b2899	100.000	657	1214.00	0.00e+00
BW25113_RS15080	b2900	100.000	309	571.00	8.78e-164
BW25113_RS15085	b2901	100.000	1431	2643.00	0.00e+00
BW25113_RS15090	b2902	100.000	741	1369.00	0.00e+00
BW25113_RS15095	b2903	100.000	2871	5302.00	0.00e+00
BW25113_RS15100	b2904	100.000	387	715.00	0.00e+00
BW25113_RS15105	b2905	100.000	1092	2017.00	0.00e+00
BW25113_RS15110	b2906	100.000	1200	2217.00	0.00e+00
BW25113_RS15115	b2907	100.000	1176	2172.00	0.00e+00
BW25113_RS15120	b2908	100.000	1323	2444.00	0.00e+00
BW25113_RS15125	b2909	100.000	576	1064.00	0.00e+00
BW25113_RS15130	b2910	100.000	327	604.00	9.20e-174
BW25113_RS15135	b2912	100.000	546	1009.00	0.00e+00
BW25113_RS24275	b4665	100.000	57	106.00	1.42e-24
BW25113_RS15140	b2913	100.000	1230	2272.00	0.00e+00
BW25113_RS15145	b2914	100.000	657	1214.00	0.00e+00
BW25113_RS15155	b2916	100.000	891	1646.00	0.00e+00
BW25113_RS15160	b2917	100.000	2142	3956.00	0.00e+00
BW25113_RS15165	b2918	100.000	993	1834.00	0.00e+00
BW25113_RS15170	b2919	100.000	783	1447.00	0.00e+00
BW25113_RS15175	b2920	100.000	1476	2726.00	0.00e+00
BW25113_RS15180	b2921	100.000	894	1652.00	0.00e+00
BW25113_RS15185	b2922	100.000	738	1363.00	0.00e+00
BW25113_RS15190	b2923	100.000	633	1170.00	0.00e+00
BW25113_RS15195	b2924	100.000	858	1585.00	0.00e+00
BW25113_RS15200	b2925	100.000	1077	1989.00	0.00e+00
BW25113_RS15205	b2926	100.000	1161	2145.00	0.00e+00
BW25113_RS15210	b2927	100.000	1017	1879.00	0.00e+00
BW25113_RS15215	b2928	100.000	711	1314.00	0.00e+00
BW25113_RS15220	b2929	100.000	507	937.00	0.00e+00
BW25113_RS15225	b2930	100.000	963	1779.00	0.00e+00
BW25113_RS15230	b4465	100.000	1275	2355.00	0.00e+00
BW25113_RS15235	b2933	100.000	1386	2560.00	0.00e+00
BW25113_RS15240	b2934	100.000	441	815.00	0.00e+00
BW25113_RS15245	b2935	100.000	1989	3674.00	0.00e+00
BW25113_RS15250	b2936	100.000	756	1397.00	0.00e+00
BW25113_RS15255	b2937	100.000	918	1696.00	0.00e+00
BW25113_RS15260	b2938	100.000	1974	3646.00	0.00e+00
BW25113_RS15265	b2939	100.000	129	239.00	3.83e-64
BW25113_RS26405	b4784	100.000	141	261.00	9.08e-71
BW25113_RS26410	b2941	100.000	249	460.00	1.57e-130
BW25113_RS15280	b2942	100.000	1152	2128.00	0.00e+00
BW25113_RS15285	b2943	100.000	1392	2571.00	0.00e+00
BW25113_RS15290	b2944	100.000	495	915.00	0.00e+00
BW25113_RS15295	b2945	100.000	705	1303.00	0.00e+00
BW25113_RS15300	b2946	100.000	729	1347.00	0.00e+00
BW25113_RS15305	b2947	100.000	948	1751.00	0.00e+00
BW25113_RS15310	b2948	100.000	561	1037.00	0.00e+00
BW25113_RS15315	b2949	100.000	414	765.00	0.00e+00
BW25113_RS15320	b2950	100.000	978	1807.00	0.00e+00
BW25113_RS15325	b2951	100.000	702	1297.00	0.00e+00
BW25113_RS15330	b2952	100.000	564	1042.00	0.00e+00
BW25113_RS15335	b2953	100.000	288	532.00	3.84e-152
BW25113_RS15340	b2954	100.000	591	1092.00	0.00e+00
BW25113_RS15345	b2955	100.000	1134	2095.00	0.00e+00
BW25113_RS15350	b2956	100.000	1005	1857.00	0.00e+00
BW25113_RS15355	b2957	100.000	1044	1929.00	0.00e+00
BW25113_RS15360	b2958	100.000	717	1325.00	0.00e+00
BW25113_RS15370	b2959	100.000	324	599.00	4.24e-172
BW25113_RS15375	b2960	100.000	717	1325.00	0.00e+00
BW25113_RS15380	b2961	100.000	1050	1940.00	0.00e+00
BW25113_RS15385	b2962	100.000	273	505.00	7.91e-144
BW25113_RS15390	b2963	100.000	1077	1989.00	0.00e+00
BW25113_RS15395	b2964	100.000	1254	2316.00	0.00e+00
BW25113_RS15400	b2965	100.000	2133	3940.00	0.00e+00
BW25113_RS26205	b4785	100.000	81	150.00	1.05e-37
BW25113_RS15405	b2966	100.000	705	1303.00	0.00e+00
BW25113_RS15415	b2968	100.000	534	987.00	0.00e+00
BW25113_RS15420	b2969	100.000	858	1585.00	0.00e+00
BW25113_RS15425	b2970	100.000	993	1834.00	0.00e+00
BW25113_RS15430	b2971	100.000	408	754.00	0.00e+00
BW25113_RS15435	b2972	100.000	807	1491.00	0.00e+00
BW25113_RS15440	b4466	100.000	4560	8421.00	0.00e+00
BW25113_RS15450	b2975	100.000	1680	3103.00	0.00e+00
BW25113_RS15455	b2976	100.000	2169	4006.00	0.00e+00
BW25113_RS15460	b2977	100.000	402	743.00	0.00e+00
BW25113_RS15465	b4467	100.000	1221	2255.00	0.00e+00
BW25113_RS15470	b4468	100.000	1050	1940.00	0.00e+00
BW25113_RS15475	b2979	100.000	1497	2765.00	0.00e+00
BW25113_RS15480	b2980	100.000	762	1408.00	0.00e+00
BW25113_RS15485	b2981	100.000	1134	2095.00	0.00e+00
BW25113_RS15495	b2983	100.000	1062	1962.00	0.00e+00
BW25113_RS15500	b2984	100.000	756	1397.00	0.00e+00
BW25113_RS15505	b2985	100.000	711	1314.00	0.00e+00
BW25113_RS15510	b2986	100.000	690	1275.00	0.00e+00
BW25113_RS15515	b2987	100.000	1497	2765.00	0.00e+00
BW25113_RS15520	b2988	100.000	1857	3430.00	0.00e+00
BW25113_RS15525	b2989	100.000	864	1596.00	0.00e+00
BW25113_RS15530	b2990	100.000	246	455.00	7.21e-129
BW25113_RS15535	b2991	100.000	339	627.00	2.04e-180
BW25113_RS15540	b2992	100.000	486	898.00	0.00e+00
BW25113_RS15545	b2993	100.000	492	909.00	0.00e+00
BW25113_RS15550	b2994	100.000	1701	3142.00	0.00e+00
BW25113_RS15555	b2995	100.000	1176	2172.00	0.00e+00
BW25113_RS15560	b2996	100.000	984	1818.00	0.00e+00
BW25113_RS15565	b2997	100.000	1116	2061.00	0.00e+00
BW25113_RS15575	b2998	100.000	285	527.00	1.77e-150
BW25113_RS15580	b4755	100.000	141	261.00	6.44e-70
BW25113_RS15585	b3001	100.000	1038	1917.00	0.00e+00
BW25113_RS15590	b3002	100.000	492	909.00	0.00e+00
BW25113_RS15595	b3003	100.000	882	1629.00	0.00e+00
BW25113_RS15600	b3005	100.000	423	782.00	0.00e+00
BW25113_RS15605	b3006	100.000	732	1352.00	0.00e+00
BW25113_RS15615	b3008	100.000	1185	2189.00	0.00e+00
BW25113_RS15620	b3009	100.000	657	1214.00	0.00e+00
BW25113_RS15625	b3010	100.000	897	1657.00	0.00e+00
BW25113_RS15635	b3011	100.000	1161	2145.00	0.00e+00
BW25113_RS15640	b3012	100.000	825	1524.00	0.00e+00
BW25113_RS15645	b3013	100.000	924	1707.00	0.00e+00
BW25113_RS15650	b3014	100.000	255	472.00	7.45e-134
BW25113_RS15655	b4469	100.000	2217	4095.00	0.00e+00
BW25113_RS15660	b3017	100.000	1410	2604.00	0.00e+00
BW25113_RS15665	b3018	100.000	735	1358.00	0.00e+00
BW25113_RS15670	b3019	100.000	2256	4167.00	0.00e+00
BW25113_RS15675	b3020	100.000	1605	2964.00	0.00e+00
BW25113_RS15680	b3021	100.000	393	726.00	0.00e+00
BW25113_RS15685	b3022	100.000	294	544.00	1.82e-155
BW25113_RS15690	b3023	100.000	480	887.00	0.00e+00
BW25113_RS15695	b3024	100.000	390	721.00	0.00e+00
BW25113_RS15700	b3025	100.000	657	1214.00	0.00e+00
BW25113_RS15705	b3026	100.000	1347	2488.00	0.00e+00
BW25113_RS15710	b3027	100.000	330	610.00	2.00e-175
BW25113_RS15715	b3028	100.000	579	1070.00	0.00e+00
BW25113_RS15720	b3029	100.000	312	577.00	1.91e-165
BW25113_RS15725	b3030	100.000	1890	3491.00	0.00e+00
BW25113_RS15730	b3031	100.000	579	1070.00	0.00e+00
BW25113_RS15735	b3032	100.000	825	1524.00	0.00e+00
BW25113_RS15740	b3033	100.000	420	776.00	0.00e+00
BW25113_RS15745	b3034	100.000	627	1158.00	0.00e+00
BW25113_RS15750	b3035	100.000	1479	2732.00	0.00e+00
BW25113_RS15760	b3037	100.000	669	1236.00	0.00e+00
BW25113_RS15765	b3038	100.000	1158	2139.00	0.00e+00
BW25113_RS15770	b3039	100.000	786	1452.00	0.00e+00
BW25113_RS15775	b3040	100.000	771	1424.00	0.00e+00
BW25113_RS25885	b4756	100.000	168	311.00	1.09e-85
BW25113_RS15785	b3041	100.000	651	1203.00	0.00e+00
BW25113_RS15790	b3042	100.000	288	532.00	3.84e-152
BW25113_RS15795	b3043	100.000	549	1014.00	0.00e+00
BW25113_RS15810	b3046	99.959	2441	4501.00	0.00e+00
BW25113_RS15815	b3047	100.000	747	1380.00	0.00e+00
BW25113_RS15820	b3048	100.000	1062	1962.00	0.00e+00
BW25113_RS15825	b3049	100.000	198	366.00	2.75e-102
BW25113_RS15830	b3050	100.000	627	1158.00	0.00e+00
BW25113_RS15835	b3051	100.000	1659	3064.00	0.00e+00
BW25113_RS25750	b4664	100.000	57	106.00	1.42e-24
BW25113_RS24335	b4666	100.000	57	106.00	1.42e-24
BW25113_RS15850	b3052	100.000	1431	2643.00	0.00e+00
BW25113_RS15855	b3053	100.000	2838	5241.00	0.00e+00
BW25113_RS15860	b3054	100.000	1299	2399.00	0.00e+00
BW25113_RS15870	b3055	100.000	618	1142.00	0.00e+00
BW25113_RS15875	b3056	100.000	1236	2283.00	0.00e+00
BW25113_RS15880	b3057	100.000	819	1513.00	0.00e+00
BW25113_RS15885	b3058	100.000	366	676.00	0.00e+00
BW25113_RS15890	b3059	100.000	615	1136.00	0.00e+00
BW25113_RS15895	b3060	100.000	930	1718.00	0.00e+00
BW25113_RS15900	b3061	100.000	909	1679.00	0.00e+00
BW25113_RS15905	b3062	100.000	603	1114.00	0.00e+00
BW25113_RS15910	b3063	100.000	1461	2699.00	0.00e+00
BW25113_RS15915	b3064	100.000	1011	1868.00	0.00e+00
BW25113_RS15920	b3065	100.000	213	394.00	1.36e-110
BW25113_RS15925	b3066	100.000	1743	3219.00	0.00e+00
BW25113_RS15930	b3067	100.000	1839	3397.00	0.00e+00
BW25113_RS15935	b3068	100.000	504	931.00	0.00e+00
BW25113_RS15945	b3070	100.000	762	1408.00	0.00e+00
BW25113_RS15950	b3071	100.000	621	1147.00	0.00e+00
BW25113_RS15955	b3072	100.000	1518	2804.00	0.00e+00
