BL21,Nissle_1917,O157_H7
,HW372_09020,ECs_1397
,HW372_09025,
,HW372_09030,
,HW372_09035,
,HW372_09040,
,HW372_09045,
,HW372_09050,
,HW372_09055,
,HW372_09060,
,HW372_09065,
,HW372_09070,IS21
,HW372_09075,ECs_1666
,HW372_09080,
,HW372_09085,
,HW372_09090,
,HW372_09095,
,HW372_09100,
,HW372_09105,
,HW372_09110,
,HW372_09115,
,HW372_09120,
,HW372_09125,
,HW372_09130,
,HW372_09135,
,HW372_09140,
,HW372_09145,
,HW372_09150,
,HW372_09155,
,HW372_09160,
,HW372_09165,
,HW372_09170,
,HW372_09175,
,HW372_09180,ECs_1386
,HW372_09185,ECs_1387
,HW372_09190,ECs_2792
,HW372_09215,
,HW372_09220,
,HW372_09225,
,HW372_09230,
,HW372_09235,
,HW372_09240,
,HW372_09245,
,HW372_09250,
,HW372_09255,
,HW372_09260,
,HW372_09265,
,HW372_09270,
,HW372_09275,
,HW372_09280,
,HW372_09285,
,HW372_09290,
,HW372_09295,
,HW372_09300,
,HW372_09305,
,HW372_09310,
,HW372_09315,
,HW372_09320,
,HW372_09370,ECs_2777
,HW372_09375,
,HW372_09385,
,HW372_09390,
,HW372_09395,
,HW372_09400,
,HW372_09405,
,HW372_09410,
,HW372_09415,
,HW372_09420,
,HW372_09425,
,HW372_09430,
,HW372_09435,
,HW372_09440,
,HW372_09445,
,HW372_09465,ECs_3514
,HW372_09470,ECs_3513
,HW372_09475,
,HW372_09480,
,HW372_09485,
,HW372_09490,
,HW372_09495,
,HW372_09500,
,HW372_09505,
,HW372_09510,
,HW372_09515,
,HW372_09520,
,HW372_09525,ECs_3506
,HW372_09530,
,HW372_09535,
,HW372_09540,
,HW372_09545,
,HW372_09550,
,HW372_09555,
,HW372_09560,
,HW372_09565,
,HW372_09570,
,HW372_09575,
,HW372_09580,
,HW372_09585,
,HW372_09625,
,HW372_09630,
,HW372_09635,ECs_2700
,HW372_09640,ECs_2699
,HW372_09645,ECs_2698
,HW372_09650,ECs_2697
,HW372_09655,ECs_2696
,HW372_09660,ECs_2695
,HW372_09665,
,HW372_09670,
,HW372_09675,ECs_2688
,HW372_09680,ECs_2687
,HW372_09685,ECs_2686
,HW372_09690,ECs_2685
,HW372_09695,ECs_2684
,HW372_09700,ECs_2683
,HW372_09705,ECs_2682
,HW372_09710,ECs_2681
,HW372_09715,ECs_2680
,HW372_09720,ECs_2679
,HW372_09725,ECs_2678
,HW372_09730,ECs_2677
,HW372_09735,ECs_2676
,HW372_09755,
,HW372_09760,ECs_2076
,HW372_09765,ECs_2670
,HW372_09780,ECs_2667
,HW372_09785,ECs_2666
,HW372_09790,ECs_2665
,HW372_09795,ECs_2664
,HW372_09800,ECs_2663
,HW372_09805,ECs_2662
,HW372_09810,ECs_2661
,HW372_09815,ECs_2660
,HW372_09820,ECs_2659
,HW372_09825,
,HW372_09830,ECs_2656
,HW372_09835,ECs_2655
,HW372_09840,ECs_2654
,HW372_09845,ECs_2653
,HW372_09850,
,HW372_09910,
,HW372_09990,
,HW372_10090,ECs_3011
,HW372_10095,
,HW372_10100,
,HW372_10105,
,HW372_10110,ECs_2628
,HW372_10115,
,HW372_10120,
,HW372_10125,
,HW372_10130,
,HW372_10135,
,HW372_10140,ECs_1070
,HW372_10145,
,HW372_10150,ECs_5415
,HW372_10160,
,HW372_10165,ECs_2751
,HW372_10170,ECs_1200
,HW372_10180,ECs_1620
,HW372_10185,
,HW372_10190,
,HW372_10195,ECs_1779
,HW372_10200,ECs_1780
,HW372_10205,
,HW372_10215,
,HW372_10220,
,HW372_10225,
,HW372_10230,
,HW372_10235,
,HW372_10240,ECs_0824
,HW372_10245,ECs_0825
,HW372_10250,ECs_2962
,HW372_10255,ECs_2961
,HW372_10260,ECs_0829
,HW372_10265,ECs_2956
,HW372_10270,ECs_2955
,HW372_10275,ECs_0832
,HW372_10280,ECs_2953
,HW372_10285,
,HW372_10290,
,HW372_10295,
,HW372_10300,ECs_0837
,HW372_10305,
,HW372_10310,
,HW372_10315,
,HW372_10320,
,HW372_10325,
,HW372_10330,
,HW372_10335,
,HW372_10355,
,HW372_10360,
,HW372_10365,
,HW372_10400,
,HW372_10485,
,HW372_10700,
,HW372_10725,
,HW372_10895,
,HW372_10905,
,HW372_10960,ECs_2457
,HW372_11110,
,HW372_11135,
,HW372_11260,ECs_2397
,HW372_11295,ECs_2391
,HW372_11740,
,HW372_11835,
,HW372_11865,
,HW372_11895,
,HW372_11900,
,HW372_11905,
,HW372_11910,
,HW372_11915,
,HW372_11945,
,HW372_12000,
,HW372_12005,
,HW372_12015,ECs_2112
,HW372_12020,ECs_2110
,HW372_12065,
,HW372_12135,
,HW372_12190,ECs_2067
,HW372_12205,
,HW372_12210,
,HW372_12215,
,HW372_12220,
,HW372_12225,
,HW372_12230,ECs_0236
,HW372_12235,
,HW372_12240,
,HW372_12245,
,HW372_12250,
,HW372_12260,
,HW372_12270,
,HW372_12290,
,HW372_12295,
,HW372_12320,
,HW372_12355,
,HW372_12425,
,HW372_12495,ECs_2007
,HW372_12545,
,HW372_12550,
,HW372_12555,
,HW372_12585,
,HW372_12590,
,HW372_12595,
,HW372_12600,
,HW372_12610,ECs_1915
,HW372_12645,
,HW372_12650,ECs_1906
,HW372_12655,
,HW372_12775,
,HW372_12810,ECs_1866
,HW372_12815,ECs_1865
,HW372_12820,ECs_1864
,HW372_12825,ECs_1863
,HW372_12830,ECs_1862
,HW372_12850,
,HW372_12910,
,HW372_12915,ECs_1848
,HW372_12920,ECs_5725
,HW372_12960,ECs_1840
,HW372_12975,
,HW372_13020,
,HW372_13105,
,HW372_13160,
,HW372_13165,
,HW372_13170,
,HW372_13175,
,HW372_13180,
,HW372_13185,
,HW372_13190,
,HW372_13325,
,HW372_13355,ECs_1699
,HW372_13360,ECs_1698
,HW372_13365,ECs_1697
,HW372_13370,ECs_1696
,HW372_13375,ECs_1694
,HW372_13380,ECs_1693
,HW372_13450,ECs_1677
,HW372_13495,
,HW372_13500,
,HW372_13505,
,HW372_13510,
,HW372_13525,
,HW372_13530,
,HW372_13540,
,HW372_13580,
,HW372_13585,
,HW372_13590,
,HW372_13595,
,HW372_13600,
,HW372_13605,
,HW372_13610,
,HW372_13690,
,HW372_13730,
,HW372_13735,
,HW372_13745,ECs_1624
,HW372_13760,
,HW372_13780,
,HW372_13785,
,HW372_13790,ECs_2980
,HW372_13800,ECs_1195
,HW372_13805,ECs_2985
,HW372_13825,ECs_1186
,HW372_13835,
,HW372_13840,
,HW372_13845,ECs_5705
,HW372_13850,ECs_1181
,HW372_13855,ECs_2995
,HW372_13865,ECs_1609
,HW372_13955,ECs_1497
,HW372_14385,
,HW372_14395,
,HW372_14400,
,HW372_14405,
,HW372_14410,
,HW372_14415,ECs_1404
,HW372_14420,
,HW372_14425,
,HW372_14430,ECs_2801
,HW372_14435,
,HW372_14440,
,HW372_14445,
,HW372_14450,
,HW372_14455,
,HW372_14460,
,HW372_14465,
,HW372_14470,
,HW372_14475,
,HW372_14480,
,HW372_14485,
,HW372_14490,
,HW372_14495,
,HW372_14500,
,HW372_14505,
,HW372_14510,
,HW372_14520,
,HW372_14525,
,HW372_14530,
,HW372_14535,
,HW372_14540,ECs_1370
,HW372_14545,
,HW372_14550,
,HW372_14555,ECs_1077
,HW372_14560,
,HW372_14565,
,HW372_14570,
,HW372_14575,
,HW372_14580,
,HW372_14585,
,HW372_14590,
,HW372_14595,
,HW372_14600,
,HW372_14605,
,HW372_14610,
,HW372_14615,
,HW372_14620,
,HW372_14625,
,HW372_14630,ECs_1376
,HW372_14635,
,HW372_14640,
,HW372_14645,
,HW372_14650,
,HW372_14655,
,HW372_14660,
,HW372_14665,
,HW372_14670,
,HW372_14675,
,HW372_14680,
,HW372_14685,
,HW372_14690,
,HW372_14695,
,HW372_14700,
,HW372_14705,
,HW372_14710,
,HW372_14715,
,HW372_14720,
,HW372_14725,
,HW372_14730,
,HW372_14735,
,HW372_14740,
,HW372_14745,
,HW372_14750,ECs_4324
,HW372_14755,ECs_4325
,HW372_14760,ECs_4326
,HW372_14765,ECs_4327
,HW372_14770,ECs_4328
,HW372_14775,ECs_4329
,HW372_14780,ECs_4330
,HW372_14785,ECs_4331
,HW372_14790,ECs_4332
,HW372_14795,ECs_4333
,HW372_14800,ECs_4334
,HW372_14805,ECs_4335
,HW372_14810,ECs_4336
,HW372_14815,ECs_4337
,HW372_14820,ECs_4338
,HW372_14825,ECs_4339
,HW372_14830,ECs_4340
,HW372_14835,ECs_4341
,HW372_14840,
,HW372_14845,
,HW372_14850,
,HW372_14855,
,HW372_14860,
,HW372_14865,
,HW372_14870,
,HW372_14875,
,HW372_14880,
,HW372_14885,ECs_1304
,HW372_14890,ECs_1303
,HW372_14895,
,HW372_14900,ECs_1302
,HW372_14905,
,HW372_14910,ECs_1300
,HW372_14915,ECs_1299
,HW372_14970,
,HW372_15095,
,HW372_15895,
,HW372_15975,
,HW372_16100,
,HW372_16115,ECs_0799
,HW372_16120,ECs_0798
,HW372_16125,ECs_0797
,HW372_16130,
,HW372_16135,ECs_0795
,HW372_16140,ECs_0794
,HW372_16145,ECs_0793
,HW372_16150,ECs_0792
,HW372_16155,ECs_0791
,HW372_16160,ECs_0790
,HW372_16165,ECs_0789
,HW372_16170,ECs_0788
,HW372_16175,ECs_0787
,HW372_16180,ECs_0786
,HW372_16185,ECs_0785
,HW372_16190,ECs_0784
,HW372_16210,
,HW372_16315,
,HW372_16360,
,HW372_16370,
,HW372_16455,
,HW372_16495,
,HW372_16520,
,HW372_16525,
,HW372_16530,
,HW372_16535,
,HW372_16540,
,HW372_16545,
,HW372_16550,
,HW372_16555,
,HW372_16560,
,HW372_16680,ECs_0691
,HW372_16760,
,HW372_16905,ECs_0637
,HW372_17055,
,HW372_17060,ECs_0600
,HW372_17065,ECs_0599
,HW372_17070,ECs_1663
,HW372_17075,ECs_1656
,HW372_17080,ECs_1651
,HW372_17085,
,HW372_17095,
,HW372_17110,
,HW372_17130,
,HW372_17280,
,HW372_17310,
,HW372_17760,
,HW372_17765,
,HW372_17820,
,HW372_17890,
,HW372_17895,
,HW372_17900,
,HW372_17930,
,HW372_17935,ECs_0398
,HW372_18000,
,HW372_18020,ECs_0371
,HW372_18080,
,HW372_18085,ECs_0352
,HW372_18090,ECs_0351
,HW372_18095,
,HW372_18100,
,HW372_18145,ECs_0338
,HW372_18160,ECs_0335
,HW372_18165,
,HW372_18170,
,HW372_18180,ECs_0332
,HW372_18185,ECs_0331
,HW372_18190,
,HW372_18200,ECs_5701
,HW372_18205,
,HW372_18245,
,HW372_18255,
,HW372_18260,
,HW372_18265,
,HW372_18270,
,HW372_18275,
,HW372_18280,
,HW372_18345,ECs_0257
,HW372_18350,ECs_0256
,HW372_18390,
,HW372_18395,
,HW372_18400,
,HW372_18405,
,HW372_18410,
,HW372_18415,
,HW372_18420,ECs_0544
,HW372_18425,ECs_0543
,HW372_18430,
,HW372_18435,
,HW372_18440,
,HW372_18445,
,HW372_18450,
,HW372_18455,
,HW372_18460,
,HW372_18465,
,HW372_18475,
,HW372_18485,ECs_1282
,HW372_18490,
,HW372_18495,ECs_1377
,HW372_18500,
,HW372_18505,
,HW372_18510,
,HW372_18515,
,HW372_18520,
,HW372_18525,
,HW372_18530,
,HW372_18535,
,HW372_18540,
,HW372_18545,
,HW372_18550,ECs_1374
,HW372_18555,
,HW372_18560,
,HW372_18565,
,HW372_18570,
,HW372_18575,
,HW372_18585,
,HW372_18590,
,HW372_18595,ECs_5414
,HW372_18600,
,HW372_18605,
,HW372_18610,
,HW372_18615,
,HW372_18620,
,HW372_18625,
,HW372_18630,
,HW372_18635,
,HW372_18640,
,HW372_18645,
,HW372_18675,
,HW372_18680,
,HW372_18685,
,HW372_18690,
,HW372_18695,
,HW372_18700,
,HW372_18705,
,HW372_18710,
,HW372_18715,
,HW372_18720,
,HW372_18725,
,HW372_18730,
,HW372_18735,
,HW372_18740,
,HW372_18745,ECs_2802
,HW372_18750,
,HW372_18755,
,HW372_18760,
,HW372_18765,
,HW372_18770,
,HW372_18775,
,HW372_18780,
,HW372_18785,
,HW372_18790,
,HW372_18795,
,HW372_18800,
,HW372_18805,ECs_1338
,HW372_18810,
,HW372_18815,
,HW372_18820,
,HW372_18825,
,HW372_18830,
,HW372_18955,
,HW372_19140,
,HW372_19260,
,HW372_19365,
,HW372_19370,
,HW372_19375,
,HW372_19380,
,HW372_19385,
,HW372_19390,
,HW372_19435,
,HW372_19455,
,HW372_19560,ECs_0083
,HW372_19575,
,HW372_19640,
,HW372_19645,
,HW372_19650,
,HW372_19725,ECs_0053
,HW372_19730,ECs_0052
,HW372_19785,ECs_0041
,HW372_19825,
,HW372_19880,
,HW372_19885,
,HW372_19890,
,HW372_20210,ECs_5317
,HW372_20240,
,HW372_20245,
,HW372_20260,ECs_5306
,HW372_20265,
,HW372_20275,ECs_5303
,HW372_20280,ECs_5302
,HW372_20290,
,HW372_20360,
,HW372_20365,
,HW372_20430,
,HW372_20445,
,HW372_20465,
,HW372_20475,
,HW372_20495,
,HW372_20505,
,HW372_20535,
,HW372_20540,
,HW372_20545,
,HW372_20550,
,HW372_20555,
,HW372_20560,
,HW372_20565,
,HW372_20570,
,HW372_20575,
,HW372_20580,
,HW372_20585,
,HW372_20595,
,HW372_20600,
,HW372_20605,
,HW372_20610,ECs_1953
,HW372_20615,
,HW372_20620,
,HW372_20625,
,HW372_20630,
,HW372_20635,ECs_4540
,HW372_20640,
,HW372_20645,
,HW372_20650,
,HW372_20655,
,HW372_20660,
,HW372_20665,
,HW372_20670,
,HW372_20675,ECs_1396
,HW372_20680,ECs_1395
,HW372_20690,
,HW372_20695,
,HW372_20700,
,HW372_20705,
,HW372_20710,
,HW372_20725,
,HW372_20730,ECs_4546
,HW372_20740,
,HW372_20745,
,HW372_20750,
,HW372_20795,
,HW372_20805,
,HW372_20810,
,HW372_20815,
,HW372_20820,ECs_5252
,HW372_20825,
,HW372_20830,
,HW372_20840,ECs_5248
,HW372_20845,ECs_5246
,HW372_20850,ECs_5242
,HW372_20920,
,HW372_20925,
,HW372_20930,
,HW372_20935,
,HW372_20940,
,HW372_21000,ECs_5213
,HW372_21170,
,HW372_21175,
,HW372_21180,
,HW372_21375,
,HW372_21565,ECs_5775
,HW372_21585,ECs_5107
,HW372_21605,
,HW372_21795,ECs_5065
,HW372_21820,
,HW372_21825,
,HW372_21835,
,HW372_21840,
,HW372_21905,
,HW372_21910,
,HW372_21915,
,HW372_21975,
,HW372_21980,
,HW372_21985,
,HW372_21990,
,HW372_21995,
,HW372_22000,
,HW372_22005,
,HW372_22010,
,HW372_22015,
,HW372_22025,
,HW372_22030,
,HW372_22040,
,HW372_22050,
,HW372_22055,
,HW372_22060,
,HW372_22070,
,HW372_22210,ECs_5004
,HW372_22215,ECs_5003
,HW372_22220,ECs_5002
,HW372_22225,ECs_5001
,HW372_22230,ECs_5000
,HW372_22235,
,HW372_22240,ECs_4941
,HW372_22255,
,HW372_22260,
,HW372_22300,
,HW372_22525,ECs_4897
,HW372_22545,ECs_4893
,HW372_22565,
,HW372_22570,
,HW372_22670,
,HW372_22675,
,HW372_22680,
,HW372_22685,
,HW372_22690,
,HW372_22895,
,HW372_22930,
,HW372_22935,
,HW372_22940,
,HW372_22955,
,HW372_22980,
,HW372_22985,
,HW372_22990,
,HW372_22995,
,HW372_23300,
,HW372_23305,
,HW372_23310,
,HW372_23315,
,HW372_23320,
,HW372_23325,
,HW372_23330,
,HW372_23445,
,HW372_23450,
,HW372_23650,
,HW372_23745,ECs_4690
,HW372_23975,
,HW372_23980,
,HW372_23985,
,HW372_23990,
,HW372_23995,
,HW372_24000,mobA
,HW372_24005,
,HW372_24010,
,HW372_24015,
,HW372_24020,
,HW372_24025,
,HW372_24035,
,HW372_24040,
,HW372_24045,
,,ECs_0001
,,ECs_0019
,,ECs_0023
,,ECs_0024
,,ECs_0061
,,ECs_0073
,,ECs_0212
,,ECs_0213
,,ECs_0214
,,ECs_0215
,,ECs_0219
,,ECs_0222
,,ECs_0227
,,ECs_0232
,,ECs_0237
,,ECs_0238
,,ECs_0242
,,ECs_0243
,,ECs_0255
,,ECs_0271
,,ECs_0272
,,ECs_0273
,,ECs_0274
,,ECs_0275
,,ECs_0276
,,ECs_0277
,,ECs_0279
,,ECs_0285
,,ECs_0287
,,ECs_0288
,,ECs_0289
,,ECs_0290
,,ECs_0293
,,ECs_0297
,,ECs_0298
,,ECs_0299
,,ECs_0300
,,ECs_0301
,,ECs_0302
,,ECs_0304
,,ECs_0306
,,ECs_0307
,,ECs_0309
,,ECs_0310
,,ECs_0311
,,ECs_0328
,,ECs_0329
,,ECs_0330
,,ECs_0334
,,ECs_0348
,,ECs_0349
,,ECs_0350
,,ECs_0355
,,ECs_0356
,,ECs_0364
,,ECs_0374
,,ECs_0375
,,ECs_0377
,,ECs_0378
,,ECs_0399
,,ECs_0400
,,ECs_0413
,,ECs_0414
,,ECs_0415
,,ECs_0416
,,ECs_0417
,,ECs_0418
,,ECs_0442
,,ECs_0443
,,ECs_0454
,,ECs_0461
,,ECs_0462
,,ECs_0472
,,ECs_0540
,,ECs_0541
,,ECs_0542
,,ECs_0546
,,ECs_0548
,,ECs_0549
,,ECs_0573
,,ECs_0598
,,ECs_0601
,,ECs_0602
,,ECs_0603
,,ECs_0604
,,ECs_0605
,,ECs_0606
,,ECs_0620
,,ECs_0667
,,ECs_0682
,,ECs_0686
,,ECs_0687
,,ECs_0711
,,ECs_0729
,,ECs_0731
,,ECs_0743
,,ECs_0755
,,ECs_0756
,,ECs_0757
,,ECs_0758
,,ECs_0759
,,ECs_0760
,,ECs_0761
,,ECs_0762
,,ECs_0763
,,ECs_0764
,,ECs_0766
,,ECs_0767
,,ECs_0804
,,ECs_0806
,,ECs_0808
,,ECs_0810
,,ECs_0812
,,ECs_0813
,,ECs_0814
,,ECs_0815
,,ECs_0816
,,ECs_0817
,,ECs_0818
,,ECs_0820
,,ECs_0821
,,ECs_0822
,,ECs_0826
,,ECs_0827
,,ECs_0830
,,ECs_0831
,,ECs_0833
,,ECs_0834
,,ECs_0835
,,ECs_0836
,,ECs_0838
,,ECs_0839
,,ECs_0840
,,ECs_0841
,,ECs_0842
,,ECs_0843
,,ECs_0844
,,ECs_0845
,,ECs_0846
,,ECs_0847
,,ECs_0848
,,ECs_0849
,,ECs_0850
,,ECs_0876
,,ECs_0900
,,ECs_0906
,,ECs_0940
,,ECs_0941
,,ECs_0942
,,ECs_0949
,,ECs_0950
,,ECs_1023
,,ECs_1028
,,ECs_1055
,,ECs_1056
,,ECs_1057
,,ECs_1058
,,ECs_1059
,,ECs_1061
,,ECs_1064
,,ECs_1065
,,ECs_1067
,,ECs_1068
,,ECs_1069
,,ECs_1071
,,ECs_1073
,,ECs_1074
,,ECs_1075
,,ECs_1079
,,ECs_1080
,,ECs_1082
,,ECs_1083
,,ECs_1085
,,ECs_1086
,,ECs_1087
,,ECs_1089
,,ECs_1090
,,ECs_1091
,,ECs_1092
,,ECs_1093
,,ECs_1094
,,ECs_1096
,,ECs_1097
,,ECs_1100
,,ECs_1101
,,ECs_1102
,,ECs_1105
,,ECs_1106
,,ECs_1107
,,ECs_1108
,,ECs_1109
,,ECs_1110
,,ECs_1111
,,ECs_1112
,,ECs_1113
,,ECs_1114
,,ECs_1115
,,ECs_1116
,,ECs_1117
,,ECs_1118
,,ECs_1120
,,ECs_1121
,,ECs_1122
,,ECs_1124
,,ECs_1126
,,ECs_1127
,,ECs_1156
,,ECs_1160
,,ECs_1161
,,ECs_1162
,,ECs_1163
,,ECs_1164
,,ECs_1165
,,ECs_1166
,,ECs_1167
,,ECs_1168
,,ECs_1169
,,ECs_1170
,,ECs_1172
,,ECs_1174
,,ECs_1175
,,ECs_1180
,,ECs_1184
,,ECs_1188
,,ECs_1189
,,ECs_1190
,,ECs_1191
,,ECs_1192
,,ECs_1193
,,ECs_1194
,,ECs_1199
,,ECs_1201
,,ECs_1202
,,ECs_1203
,,ECs_1205
,,ECs_1206
,,ECs_1207
,,ECs_1208
,,ECs_1210
,,ECs_1211
,,ECs_1212
,,ECs_1213
,,ECs_1214
,,ECs_1215
,,ECs_1216
,,ECs_1217
,,ECs_1218
,,ECs_1219
,,ECs_1220
,,ECs_1221
,,ECs_1222
,,ECs_1223
,,ECs_1224
,,ECs_1225
,,ECs_1226
,,ECs_1227
,,ECs_1228
,,ECs_1229
,,ECs_1230
,,ECs_1232
,,ECs_1233
,,ECs_1234
,,ECs_1235
,,ECs_1236
,,ECs_1237
,,ECs_1238
,,ECs_1239
,,ECs_1240
,,ECs_1241
,,ECs_1242
,,ECs_1244
,,ECs_1245
,,ECs_1246
,,ECs_1247
,,ECs_1248
,,ECs_1249
,,ECs_1250
,,ECs_1251
,,ECs_1262
,,ECs_1272
,,ECs_1273
,,ECs_1274
,,ECs_1275
,,ECs_1276
,,ECs_1277
,,ECs_1278
,,ECs_1279
,,ECs_1280
,,ECs_1281
,,ECs_1283
,,ECs_1284
,,ECs_1285
,,ECs_1286
,,ECs_1287
,,ECs_1288
,,ECs_1289
,,ECs_1290
,,ECs_1291
,,ECs_1292
,,ECs_1293
,,ECs_1294
,,ECs_1295
,,ECs_1296
,,ECs_1297
,,ECs_1298
,,ECs_1301
,,ECs_1305
,,ECs_1309
,,ECs_1310
,,ECs_1312
,,ECs_1313
,,ECs_1314
,,ECs_1316
,,ECs_1317
,,ECs_1319
,,ECs_1321
,,ECs_1322
,,ECs_1323
,,ECs_1324
,,ECs_1325
,,ECs_1326
,,ECs_1327
,,ECs_1328
,,ECs_1330
,,ECs_1333
,,ECs_1340
,,ECs_1341
,,ECs_1342
,,ECs_1343
,,ECs_1344
,,ECs_1345
,,ECs_1346
,,ECs_1348
,,ECs_1349
,,ECs_1350
,,ECs_1351
,,ECs_1352
,,ECs_1353
,,ECs_1354
,,ECs_1355
,,ECs_1356
,,ECs_1358
,,ECs_1364
,,ECs_1365
,,ECs_1366
,,ECs_1372
,,ECs_1378
,,ECs_1380
,,ECs_1381
,,ECs_1382
,,ECs_1383
,,ECs_1388
,,ECs_1389
,,ECs_1393
,,ECs_1394
,,ECs_1401
,,ECs_1405
,,ECs_1406
,,ECs_1431
,,ECs_1501
,,ECs_1502
,,ECs_1503
,,ECs_1504
,,ECs_1506
,,ECs_1507
,,ECs_1508
,,ECs_1509
,,ECs_1510
,,ECs_1511
,,ECs_1512
,,ECs_1513
,,ECs_1514
,,ECs_1515
,,ECs_1516
,,ECs_1517
,,ECs_1518
,,ECs_1520
,,ECs_1522
,,ECs_1523
,,ECs_1524
,,ECs_1527
,,ECs_1528
,,ECs_1529
,,ECs_1530
,,ECs_1531
,,ECs_1532
,,ECs_1534
,,ECs_1535
,,ECs_1536
,,ECs_1538
,,ECs_1539
,,ECs_1540
,,ECs_1541
,,ECs_1542
,,ECs_1543
,,ECs_1544
,,ECs_1545
,,ECs_1546
,,ECs_1547
,,ECs_1548
,,ECs_1549
,,ECs_1550
,,ECs_1551
,,ECs_1552
,,ECs_1554
,,ECs_1555
,,ECs_1556
,,ECs_1557
,,ECs_1558
,,ECs_1559
,,ECs_1560
,,ECs_1561
,,ECs_1563
,,ECs_1565
,,ECs_1566
,,ECs_1567
,,ECs_1568
,,ECs_1574
,,ECs_1577
,,ECs_1578
,,ECs_1580
,,ECs_1582
,,ECs_1588
,,ECs_1589
,,ECs_1590
,,ECs_1591
,,ECs_1592
,,ECs_1593
,,ECs_1594
,,ECs_1595
,,ECs_1597
,,ECs_1598
,,ECs_1610
,,ECs_1611
,,ECs_1613
,,ECs_1621
,,ECs_1629
,,ECs_1630
,,ECs_1631
,,ECs_1632
,,ECs_1633
,,ECs_1634
,,ECs_1635
,,ECs_1636
,,ECs_1637
,,ECs_1649
,,ECs_1652
,,ECs_1653
,,ECs_1654
,,ECs_1657
,,ECs_1662
,,ECs_1664
,,ECs_1667
,,ECs_1673
,,ECs_1689
,,ECs_1690
,,ECs_1691
,,ECs_1707
,,ECs_1757
,,ECs_1758
,,ECs_1759
,,ECs_1760
,,ECs_1761
,,ECs_1762
,,ECs_1763
,,ECs_1764
,,ECs_1768
,,ECs_1769
,,ECs_1772
,,ECs_1773
,,ECs_1776
,,ECs_1777
,,ECs_1778
,,ECs_1781
,,ECs_1782
,,ECs_1783
,,ECs_1784
,,ECs_1786
,,ECs_1787
,,ECs_1788
,,ECs_1791
,,ECs_1793
,,ECs_1794
,,ECs_1795
,,ECs_1796
,,ECs_1797
,,ECs_1798
,,ECs_1799
,,ECs_1800
,,ECs_1803
,,ECs_1804
,,ECs_1805
,,ECs_1806
,,ECs_1807
,,ECs_1808
,,ECs_1809
,,ECs_1811
,,ECs_1812
,,ECs_1813
,,ECs_1814
,,ECs_1815
,,ECs_1816
,,ECs_1817
,,ECs_1821
,,ECs_1823
,,ECs_1824
,,ECs_1825
,,ECs_1826
,,ECs_1827
,,ECs_1828
,,ECs_1837
,,ECs_1886
,,ECs_1888
,,ECs_1907
,,ECs_1917
,,ECs_1920
,,ECs_1934
,,ECs_1941
,,ECs_1942
,,ECs_1943
,,ECs_1944
,,ECs_1945
,,ECs_1946
,,ECs_1948
,,ECs_1949
,,ECs_1950
,,ECs_1951
,,ECs_1954
,,ECs_1955
,,ECs_1956
,,ECs_1957
,,ECs_1958
,,ECs_1959
,,ECs_1960
,,ECs_1961
,,ECs_1962
,,ECs_1963
,,ECs_1974
,,ECs_1975
,,ECs_1976
,,ECs_1977
,,ECs_1978
,,ECs_1979
,,ECs_1980
,,ECs_1981
,,ECs_1983
,,ECs_1984
,,ECs_1985
,,ECs_1986
,,ECs_1987
,,ECs_1989
,,ECs_1990
,,ECs_1991
,,ECs_1992
,,ECs_1993
,,ECs_1994
,,ECs_1995
,,ECs_1996
,,ECs_1998
,,ECs_2006
,,ECs_2016
,,ECs_2017
,,ECs_2018
,,ECs_2019
,,ECs_2032
,,ECs_2060
,,ECs_2061
,,ECs_2062
,,ECs_2065
,,ECs_2066
,,ECs_2074
,,ECs_2093
,,ECs_2114
,,ECs_2115
,,ECs_2117
,,ECs_2119
,,ECs_2120
,,ECs_2121
,,ECs_2134
,,ECs_2143
,,ECs_2152
,,ECs_2153
,,ECs_2154
,,ECs_2155
,,ECs_2156
,,ECs_2157
,,ECs_2158
,,ECs_2159
,,ECs_2161
,,ECs_2162
,,ECs_2163
,,ECs_2164
,,ECs_2165
,,ECs_2166
,,ECs_2167
,,ECs_2168
,,ECs_2169
,,ECs_2170
,,ECs_2171
,,ECs_2179
,,ECs_2182
,,ECs_2183
,,ECs_2184
,,ECs_2186
,,ECs_2187
,,ECs_2188
,,ECs_2189
,,ECs_2190
,,ECs_2191
,,ECs_2192
,,ECs_2193
,,ECs_2194
,,ECs_2196
,,ECs_2197
,,ECs_2199
,,ECs_2201
,,ECs_2202
,,ECs_2203
,,ECs_2204
,,ECs_2205
,,ECs_2206
,,ECs_2207
,,ECs_2209
,,ECs_2210
,,ECs_2211
,,ECs_2212
,,ECs_2214
,,ECs_2215
,,ECs_2216
,,ECs_2217
,,ECs_2218
,,ECs_2221
,,ECs_2225
,,ECs_2226
,,ECs_2227
,,ECs_2229
,,ECs_2230
,,ECs_2231
,,ECs_2233
,,ECs_2234
,,ECs_2235
,,ECs_2236
,,ECs_2237
,,ECs_2238
,,ECs_2239
,,ECs_2240
,,ECs_2241
,,ECs_2242
,,ECs_2243
,,ECs_2244
,,ECs_2261
,,ECs_2262
,,ECs_2265
,,ECs_2267
,,ECs_2268
,,ECs_2269
,,ECs_2272
,,ECs_2273
,,ECs_2274
,,ECs_2275
,,ECs_2277
,,ECs_2278
,,ECs_2279
,,ECs_2280
,,ECs_2281
,,ECs_2282
,,ECs_2283
